행정구역,조회기준,총인구수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
경기도 고양시 일산동구 백석2동(4128555200),2019년04월,"21,395","11,188",1.91,"10,365","11,030",0.94
경기도 고양시 일산동구 백석2동(4128555200),2019년05월,"21,332","11,168",1.91,"10,333","10,999",0.94
경기도 고양시 일산동구 백석2동(4128555200),2019년06월,"21,327","11,160",1.91,"10,341","10,986",0.94
경기도 고양시 일산동구 백석2동(4128555200),2019년07월,"21,216","11,135",1.91,"10,283","10,933",0.94
경기도 고양시 일산동구 백석2동(4128555200),2019년08월,"21,051","11,076",1.9,"10,187","10,864",0.94
경기도 고양시 일산동구 백석2동(4128555200),2019년09월,"20,982","11,069",1.9,"10,161","10,821",0.94
경기도 고양시 일산동구 백석2동(4128555200),2019년10월,"20,933","11,077",1.89,"10,130","10,803",0.94
경기도 고양시 일산동구 백석2동(4128555200),2019년11월,"20,913","11,091",1.89,"10,135","10,778",0.94
경기도 고양시 일산동구 백석2동(4128555200),2019년12월,"20,891","11,093",1.88,"10,122","10,769",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년01월,"26,576","9,117",2.91,"12,894","13,682",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년02월,"26,582","9,119",2.92,"12,898","13,684",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년03월,"26,493","9,103",2.91,"12,864","13,629",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년04월,"26,433","9,094",2.91,"12,840","13,593",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년05월,"26,409","9,088",2.91,"12,826","13,583",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년06월,"26,382","9,102",2.9,"12,821","13,561",0.95
경기도 고양시 일산동구 마두1동(4128556000),2017년07월,"26,367","9,106",2.9,"12,781","13,586",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년08월,"26,312","9,096",2.89,"12,764","13,548",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년09월,"26,227","9,074",2.89,"12,718","13,509",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년10월,"26,231","9,084",2.89,"12,712","13,519",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년11월,"26,191","9,077",2.89,"12,705","13,486",0.94
경기도 고양시 일산동구 마두1동(4128556000),2017년12월,"26,123","9,058",2.88,"12,666","13,457",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년01월,"26,091","9,049",2.88,"12,652","13,439",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년02월,"26,155","9,057",2.89,"12,682","13,473",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년03월,"26,080","9,044",2.88,"12,637","13,443",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년04월,"26,057","9,045",2.88,"12,626","13,431",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년05월,"25,999","9,036",2.88,"12,598","13,401",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년06월,"25,935","9,021",2.87,"12,564","13,371",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년07월,"25,855","9,008",2.87,"12,507","13,348",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년08월,"25,743","8,998",2.86,"12,446","13,297",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년09월,"25,707","9,005",2.85,"12,433","13,274",0.94
경기도 고양시 일산동구 마두1동(4128556000),2018년10월,"25,638","9,009",2.85,"12,388","13,250",0.93
경기도 고양시 일산동구 마두1동(4128556000),2018년11월,"25,594","9,014",2.84,"12,363","13,231",0.93
경기도 고양시 일산동구 마두1동(4128556000),2018년12월,"25,559","9,009",2.84,"12,358","13,201",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년01월,"25,522","9,018",2.83,"12,352","13,170",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년02월,"25,481","9,033",2.82,"12,327","13,154",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년03월,"25,423","9,024",2.82,"12,295","13,128",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년04월,"25,374","9,034",2.81,"12,263","13,111",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년05월,"25,347","9,032",2.81,"12,255","13,092",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년06월,"25,266","9,018",2.8,"12,208","13,058",0.93
경기도 고양시 일산동구 마두1동(4128556000),2019년07월,"25,219","9,001",2.8,"12,195","13,024",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년08월,"25,130","8,967",2.8,"12,166","12,964",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년09월,"25,029","8,941",2.8,"12,112","12,917",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년10월,"25,008","8,940",2.8,"12,114","12,894",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년11월,"24,947","8,938",2.79,"12,059","12,888",0.94
경기도 고양시 일산동구 마두1동(4128556000),2019년12월,"24,938","8,948",2.79,"12,052","12,886",0.94
경기도 고양시 일산동구 마두2동(4128557000),2017년01월,"17,438","5,919",2.95,"8,274","9,164",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년02월,"17,433","5,912",2.95,"8,274","9,159",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년03월,"17,405","5,895",2.95,"8,265","9,140",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년04월,"17,437","5,919",2.95,"8,274","9,163",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년05월,"17,415","5,924",2.94,"8,267","9,148",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년06월,"17,393","5,935",2.93,"8,260","9,133",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년07월,"17,367","5,943",2.92,"8,243","9,124",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년08월,"17,343","5,944",2.92,"8,235","9,108",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년09월,"17,386","5,962",2.92,"8,259","9,127",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년10월,"17,379","5,961",2.92,"8,251","9,128",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년11월,"17,364","5,960",2.91,"8,236","9,128",0.9
경기도 고양시 일산동구 마두2동(4128557000),2017년12월,"17,379","5,957",2.92,"8,240","9,139",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년01월,"17,389","5,966",2.91,"8,245","9,144",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년02월,"17,317","5,960",2.91,"8,220","9,097",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년03월,"17,318","5,976",2.9,"8,225","9,093",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년04월,"17,268","5,968",2.89,"8,204","9,064",0.91
경기도 고양시 일산동구 마두2동(4128557000),2018년05월,"17,248","5,965",2.89,"8,184","9,064",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년06월,"17,196","5,954",2.89,"8,143","9,053",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년07월,"17,161","5,943",2.89,"8,115","9,046",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년08월,"17,111","5,942",2.88,"8,089","9,022",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년09월,"17,090","5,945",2.87,"8,068","9,022",0.89
경기도 고양시 일산동구 마두2동(4128557000),2018년10월,"17,112","5,948",2.88,"8,098","9,014",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년11월,"17,058","5,948",2.87,"8,066","8,992",0.9
경기도 고양시 일산동구 마두2동(4128557000),2018년12월,"17,020","5,941",2.86,"8,046","8,974",0.9
경기도 고양시 일산동구 마두2동(4128557000),2019년01월,"16,978","5,924",2.87,"8,017","8,961",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년02월,"16,947","5,925",2.86,"7,988","8,959",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년03월,"16,895","5,913",2.86,"7,965","8,930",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년04월,"16,893","5,915",2.86,"7,961","8,932",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년05월,"16,869","5,921",2.85,"7,962","8,907",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년06월,"16,886","5,927",2.85,"7,970","8,916",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년07월,"16,852","5,925",2.84,"7,941","8,911",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년08월,"16,795","5,913",2.84,"7,905","8,890",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년09월,"16,717","5,887",2.84,"7,866","8,851",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년10월,"16,700","5,886",2.84,"7,863","8,837",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년11월,"16,707","5,899",2.83,"7,857","8,850",0.89
경기도 고양시 일산동구 마두2동(4128557000),2019년12월,"16,690","5,891",2.83,"7,855","8,835",0.89
경기도 고양시 일산동구 장항1동(4128558000),2017년01월,"3,077","1,611",1.91,"1,723","1,354",1.27
경기도 고양시 일산동구 장항1동(4128558000),2017년02월,"3,067","1,610",1.9,"1,719","1,348",1.28
경기도 고양시 일산동구 장항1동(4128558000),2017년03월,"3,084","1,620",1.9,"1,734","1,350",1.28
경기도 고양시 일산동구 장항1동(4128558000),2017년04월,"3,078","1,616",1.9,"1,729","1,349",1.28
경기도 고양시 일산동구 장항1동(4128558000),2017년05월,"3,093","1,622",1.91,"1,739","1,354",1.28
경기도 고양시 일산동구 장항1동(4128558000),2017년06월,"3,099","1,633",1.9,"1,750","1,349",1.3
경기도 고양시 일산동구 장항1동(4128558000),2017년07월,"3,096","1,635",1.89,"1,749","1,347",1.3
경기도 고양시 일산동구 장항1동(4128558000),2017년08월,"3,079","1,634",1.88,"1,746","1,333",1.31
경기도 고양시 일산동구 장항1동(4128558000),2017년09월,"3,093","1,639",1.89,"1,748","1,345",1.3
경기도 고양시 일산동구 장항1동(4128558000),2017년10월,"3,108","1,643",1.89,"1,754","1,354",1.3
경기도 고양시 일산동구 장항1동(4128558000),2017년11월,"3,096","1,643",1.88,"1,742","1,354",1.29
경기도 고양시 일산동구 장항1동(4128558000),2017년12월,"3,077","1,642",1.87,"1,731","1,346",1.29
경기도 고양시 일산동구 장항1동(4128558000),2018년01월,"3,075","1,640",1.88,"1,731","1,344",1.29
경기도 고양시 일산동구 장항1동(4128558000),2018년02월,"3,085","1,647",1.87,"1,742","1,343",1.3
경기도 고양시 일산동구 장항1동(4128558000),2018년03월,"3,074","1,642",1.87,"1,729","1,345",1.29
경기도 고양시 일산동구 장항1동(4128558000),2018년04월,"3,062","1,638",1.87,"1,727","1,335",1.29
경기도 고양시 일산동구 장항1동(4128558000),2018년05월,"3,048","1,637",1.86,"1,720","1,328",1.3
경기도 고양시 일산동구 장항1동(4128558000),2018년06월,"3,052","1,641",1.86,"1,718","1,334",1.29
경기도 고양시 일산동구 장항1동(4128558000),2018년07월,"3,039","1,644",1.85,"1,713","1,326",1.29
경기도 고양시 일산동구 장항1동(4128558000),2018년08월,"3,019","1,640",1.84,"1,704","1,315",1.3
경기도 고양시 일산동구 장항1동(4128558000),2018년09월,"3,008","1,638",1.84,"1,699","1,309",1.3
경기도 고양시 일산동구 장항1동(4128558000),2018년10월,"3,008","1,641",1.83,"1,705","1,303",1.31
경기도 고양시 일산동구 장항1동(4128558000),2018년11월,"3,042","1,659",1.83,"1,728","1,314",1.32
경기도 고양시 일산동구 장항1동(4128558000),2018년12월,"3,165","1,708",1.85,"1,800","1,365",1.32
경기도 고양시 일산동구 장항1동(4128558000),2019년01월,"3,370","1,787",1.89,"1,895","1,475",1.28
경기도 고양시 일산동구 장항1동(4128558000),2019년02월,"3,496","1,842",1.9,"1,960","1,536",1.28
경기도 고양시 일산동구 장항1동(4128558000),2019년03월,"3,573","1,883",1.9,"1,997","1,576",1.27
경기도 고양시 일산동구 장항1동(4128558000),2019년04월,"3,598","1,905",1.89,"2,013","1,585",1.27
경기도 고양시 일산동구 장항1동(4128558000),2019년05월,"3,556","1,891",1.88,"1,991","1,565",1.27
경기도 고양시 일산동구 장항1동(4128558000),2019년06월,"3,538","1,879",1.88,"1,979","1,559",1.27
경기도 고양시 일산동구 장항1동(4128558000),2019년07월,"3,493","1,864",1.87,"1,960","1,533",1.28
경기도 고양시 일산동구 장항1동(4128558000),2019년08월,"3,880","2,004",1.94,"2,156","1,724",1.25
경기도 고양시 일산동구 장항1동(4128558000),2019년09월,"5,598","2,577",2.17,"2,993","2,605",1.15
경기도 고양시 일산동구 장항1동(4128558000),2019년10월,"7,517","3,229",2.33,"3,955","3,562",1.11
경기도 고양시 일산동구 장항1동(4128558000),2019년11월,"8,677","3,628",2.39,"4,516","4,161",1.09
경기도 고양시 일산동구 장항1동(4128558000),2019년12월,"9,409","3,882",2.42,"4,872","4,537",1.07
경기도 고양시 일산동구 장항2동(4128559000),2017년01월,"27,082","13,871",1.95,"13,195","13,887",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년02월,"27,110","13,891",1.95,"13,214","13,896",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년03월,"27,153","13,952",1.95,"13,210","13,943",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년04월,"27,258","14,041",1.94,"13,250","14,008",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년05월,"27,211","14,061",1.94,"13,219","13,992",0.94
경기도 고양시 일산동구 장항2동(4128559000),2017년06월,"27,146","14,043",1.93,"13,196","13,950",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년07월,"27,130","14,062",1.93,"13,202","13,928",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년08월,"27,158","14,102",1.93,"13,227","13,931",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년09월,"27,163","14,126",1.92,"13,253","13,910",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년10월,"27,097","14,114",1.92,"13,207","13,890",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년11월,"27,111","14,133",1.92,"13,217","13,894",0.95
경기도 고양시 일산동구 장항2동(4128559000),2017년12월,"27,093","14,175",1.91,"13,197","13,896",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년01월,"27,087","14,199",1.91,"13,195","13,892",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년02월,"27,013","14,186",1.9,"13,141","13,872",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년03월,"26,974","14,220",1.9,"13,127","13,847",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년04월,"26,943","14,211",1.9,"13,106","13,837",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년05월,"26,884","14,198",1.89,"13,093","13,791",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년06월,"26,810","14,188",1.89,"13,063","13,747",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년07월,"26,838","14,213",1.89,"13,092","13,746",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년08월,"26,791","14,246",1.88,"13,051","13,740",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년09월,"26,779","14,257",1.88,"13,055","13,724",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년10월,"26,732","14,248",1.88,"13,018","13,714",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년11월,"26,656","14,233",1.87,"12,978","13,678",0.95
경기도 고양시 일산동구 장항2동(4128559000),2018년12월,"26,530","14,207",1.87,"12,914","13,616",0.95
경기도 고양시 일산동구 장항2동(4128559000),2019년01월,"26,558","14,263",1.86,"12,922","13,636",0.95
경기도 고양시 일산동구 장항2동(4128559000),2019년02월,"26,538","14,263",1.86,"12,889","13,649",0.94
경기도 고양시 일산동구 장항2동(4128559000),2019년03월,"26,385","14,209",1.86,"12,794","13,591",0.94
경기도 고양시 일산동구 장항2동(4128559000),2019년04월,"26,331","14,228",1.85,"12,769","13,562",0.94
경기도 고양시 일산동구 장항2동(4128559000),2019년05월,"26,283","14,247",1.84,"12,741","13,542",0.94
경기도 고양시 일산동구 장항2동(4128559000),2019년06월,"26,291","14,300",1.84,"12,750","13,541",0.94
경기도 고양시 일산동구 장항2동(4128559000),2019년07월,"26,284","14,313",1.84,"12,766","13,518",0.94
경기도 고양시 일산동구 장항2동(4128559000),2019년08월,"26,193","14,281",1.83,"12,720","13,473",0.94
경기도 고양시 일산동구 장항2동(4128559000),2019년09월,"26,059","14,249",1.83,"12,664","13,395",0.95
경기도 고양시 일산동구 장항2동(4128559000),2019년10월,"26,015","14,256",1.82,"12,649","13,366",0.95
경기도 고양시 일산동구 장항2동(4128559000),2019년11월,"26,036","14,299",1.82,"12,695","13,341",0.95
경기도 고양시 일산동구 장항2동(4128559000),2019년12월,"26,069","14,342",1.82,"12,704","13,365",0.95
경기도 고양시 일산동구 고봉동(4128560000),2017년01월,"19,521","8,419",2.32,"10,292","9,229",1.12
경기도 고양시 일산동구 고봉동(4128560000),2017년02월,"19,609","8,460",2.32,"10,319","9,290",1.11
경기도 고양시 일산동구 고봉동(4128560000),2017년03월,"19,727","8,505",2.32,"10,383","9,344",1.11
경기도 고양시 일산동구 고봉동(4128560000),2017년04월,"19,859","8,557",2.32,"10,437","9,422",1.11
경기도 고양시 일산동구 고봉동(4128560000),2017년05월,"20,058","8,660",2.32,"10,542","9,516",1.11
경기도 고양시 일산동구 고봉동(4128560000),2017년06월,"20,186","8,737",2.31,"10,591","9,595",1.1
경기도 고양시 일산동구 고봉동(4128560000),2017년07월,"20,436","8,850",2.31,"10,708","9,728",1.1
경기도 고양시 일산동구 고봉동(4128560000),2017년08월,"20,592","8,943",2.3,"10,781","9,811",1.1
경기도 고양시 일산동구 고봉동(4128560000),2017년09월,"20,753","9,023",2.3,"10,856","9,897",1.1
경기도 고양시 일산동구 고봉동(4128560000),2017년10월,"20,871","9,079",2.3,"10,909","9,962",1.1
경기도 고양시 일산동구 고봉동(4128560000),2017년11월,"21,045","9,168",2.3,"11,010","10,035",1.1
경기도 고양시 일산동구 고봉동(4128560000),2017년12월,"21,177","9,236",2.29,"11,069","10,108",1.1
경기도 고양시 일산동구 고봉동(4128560000),2018년01월,"21,298","9,305",2.29,"11,124","10,174",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년02월,"21,315","9,360",2.28,"11,144","10,171",1.1
경기도 고양시 일산동구 고봉동(4128560000),2018년03월,"21,297","9,380",2.27,"11,120","10,177",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년04월,"21,317","9,429",2.26,"11,140","10,177",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년05월,"21,393","9,475",2.26,"11,185","10,208",1.1
경기도 고양시 일산동구 고봉동(4128560000),2018년06월,"21,501","9,538",2.25,"11,235","10,266",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년07월,"21,581","9,598",2.25,"11,270","10,311",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년08월,"21,624","9,646",2.24,"11,289","10,335",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년09월,"21,702","9,690",2.24,"11,327","10,375",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년10월,"21,846","9,776",2.23,"11,401","10,445",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년11월,"22,005","9,870",2.23,"11,491","10,514",1.09
경기도 고양시 일산동구 고봉동(4128560000),2018년12월,"22,074","9,925",2.22,"11,518","10,556",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년01월,"22,109","9,951",2.22,"11,530","10,579",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년02월,"22,098","9,978",2.21,"11,517","10,581",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년03월,"22,149","10,019",2.21,"11,548","10,601",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년04월,"22,164","10,052",2.2,"11,554","10,610",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년05월,"22,211","10,088",2.2,"11,596","10,615",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년06월,"22,282","10,139",2.2,"11,640","10,642",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년07월,"22,338","10,197",2.19,"11,648","10,690",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년08월,"22,334","10,218",2.19,"11,649","10,685",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년09월,"22,313","10,227",2.18,"11,637","10,676",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년10월,"22,361","10,280",2.18,"11,673","10,688",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년11월,"22,439","10,321",2.17,"11,712","10,727",1.09
경기도 고양시 일산동구 고봉동(4128560000),2019년12월,"22,441","10,346",2.17,"11,723","10,718",1.09
경기도 고양시 일산서구 (4128700000),2017년01월,"300,984","108,522",2.77,"146,530","154,454",0.95
경기도 고양시 일산서구 (4128700000),2017년02월,"300,814","108,605",2.77,"146,444","154,370",0.95
경기도 고양시 일산서구 (4128700000),2017년03월,"300,675","108,684",2.77,"146,343","154,332",0.95
경기도 고양시 일산서구 (4128700000),2017년04월,"300,704","108,777",2.76,"146,368","154,336",0.95
경기도 고양시 일산서구 (4128700000),2017년05월,"300,649","108,880",2.76,"146,355","154,294",0.95
경기도 고양시 일산서구 (4128700000),2017년06월,"300,514","109,052",2.76,"146,285","154,229",0.95
경기도 고양시 일산서구 (4128700000),2017년07월,"300,305","109,134",2.75,"146,095","154,210",0.95
경기도 고양시 일산서구 (4128700000),2017년08월,"300,119","109,129",2.75,"145,989","154,130",0.95
경기도 고양시 일산서구 (4128700000),2017년09월,"299,919","109,219",2.75,"145,827","154,092",0.95
경기도 고양시 일산서구 (4128700000),2017년10월,"299,914","109,353",2.74,"145,798","154,116",0.95
경기도 고양시 일산서구 (4128700000),2017년11월,"299,779","109,418",2.74,"145,723","154,056",0.95
경기도 고양시 일산서구 (4128700000),2017년12월,"299,626","109,505",2.74,"145,665","153,961",0.95
경기도 고양시 일산서구 (4128700000),2018년01월,"299,122","109,520",2.73,"145,404","153,718",0.95
경기도 고양시 일산서구 (4128700000),2018년02월,"298,668","109,564",2.73,"145,211","153,457",0.95
경기도 고양시 일산서구 (4128700000),2018년03월,"298,234","109,642",2.72,"144,966","153,268",0.95
경기도 고양시 일산서구 (4128700000),2018년04월,"297,841","109,660",2.72,"144,785","153,056",0.95
경기도 고양시 일산서구 (4128700000),2018년05월,"297,530","109,644",2.71,"144,639","152,891",0.95
경기도 고양시 일산서구 (4128700000),2018년06월,"297,038","109,638",2.71,"144,386","152,652",0.95
경기도 고양시 일산서구 (4128700000),2018년07월,"296,635","109,628",2.71,"144,159","152,476",0.95
경기도 고양시 일산서구 (4128700000),2018년08월,"295,730","109,604",2.7,"143,674","152,056",0.94
경기도 고양시 일산서구 (4128700000),2018년09월,"295,284","109,596",2.69,"143,437","151,847",0.94
경기도 고양시 일산서구 (4128700000),2018년10월,"295,754","110,078",2.69,"143,676","152,078",0.94
경기도 고양시 일산서구 (4128700000),2018년11월,"296,909","110,738",2.68,"144,300","152,609",0.95
경기도 고양시 일산서구 (4128700000),2018년12월,"297,517","111,066",2.68,"144,642","152,875",0.95
경기도 고양시 일산서구 (4128700000),2019년01월,"297,819","111,303",2.68,"144,749","153,070",0.95
경기도 고양시 일산서구 (4128700000),2019년02월,"297,779","111,515",2.67,"144,744","153,035",0.95
경기도 고양시 일산서구 (4128700000),2019년03월,"298,518","111,974",2.67,"145,136","153,382",0.95
경기도 고양시 일산서구 (4128700000),2019년04월,"299,729","112,688",2.66,"145,673","154,056",0.95
경기도 고양시 일산서구 (4128700000),2019년05월,"300,614","113,337",2.65,"146,088","154,526",0.95
경기도 고양시 일산서구 (4128700000),2019년06월,"301,264","113,734",2.65,"146,410","154,854",0.95
경기도 고양시 일산서구 (4128700000),2019년07월,"302,378","114,388",2.64,"146,912","155,466",0.94
경기도 고양시 일산서구 (4128700000),2019년08월,"302,774","114,749",2.64,"147,083","155,691",0.94
경기도 고양시 일산서구 (4128700000),2019년09월,"302,533","114,865",2.63,"146,931","155,602",0.94
경기도 고양시 일산서구 (4128700000),2019년10월,"302,254","114,923",2.63,"146,802","155,452",0.94
경기도 고양시 일산서구 (4128700000),2019년11월,"302,558","115,168",2.63,"146,947","155,611",0.94
경기도 고양시 일산서구 (4128700000),2019년12월,"302,523","115,281",2.62,"146,900","155,623",0.94
경기도 고양시 일산서구 일산1동(4128751000),2017년01월,"30,154","10,552",2.86,"14,710","15,444",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년02월,"30,104","10,549",2.85,"14,682","15,422",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년03월,"30,088","10,570",2.85,"14,678","15,410",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년04월,"30,090","10,579",2.84,"14,690","15,400",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년05월,"30,082","10,577",2.84,"14,695","15,387",0.96
경기도 고양시 일산서구 일산1동(4128751000),2017년06월,"30,103","10,588",2.84,"14,688","15,415",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년07월,"30,059","10,596",2.84,"14,672","15,387",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년08월,"30,000","10,574",2.84,"14,633","15,367",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년09월,"29,908","10,575",2.83,"14,572","15,336",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년10월,"29,839","10,573",2.82,"14,549","15,290",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년11월,"29,820","10,576",2.82,"14,541","15,279",0.95
경기도 고양시 일산서구 일산1동(4128751000),2017년12월,"29,788","10,567",2.82,"14,522","15,266",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년01월,"29,694","10,551",2.81,"14,478","15,216",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년02월,"29,558","10,541",2.8,"14,415","15,143",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년03월,"29,538","10,555",2.8,"14,399","15,139",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년04월,"29,468","10,542",2.8,"14,378","15,090",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년05월,"29,406","10,537",2.79,"14,354","15,052",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년06월,"29,289","10,504",2.79,"14,289","15,000",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년07월,"29,297","10,517",2.79,"14,279","15,018",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년08월,"29,260","10,543",2.78,"14,258","15,002",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년09월,"29,200","10,544",2.77,"14,228","14,972",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년10월,"29,182","10,587",2.76,"14,215","14,967",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년11월,"29,078","10,570",2.75,"14,166","14,912",0.95
경기도 고양시 일산서구 일산1동(4128751000),2018년12월,"29,010","10,559",2.75,"14,128","14,882",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년01월,"28,947","10,549",2.74,"14,103","14,844",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년02월,"28,850","10,550",2.73,"14,043","14,807",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년03월,"28,821","10,543",2.73,"14,022","14,799",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년04월,"28,793","10,571",2.72,"14,032","14,761",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년05월,"28,714","10,579",2.71,"13,994","14,720",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년06월,"28,678","10,591",2.71,"13,980","14,698",0.95
경기도 고양시 일산서구 일산1동(4128751000),2019년07월,"28,614","10,588",2.7,"13,932","14,682",0.95
